participant_id,Cultural_Fam,Musicianship,age,nationality,ethnicity,rhythm_name,original_identifier,aligned_beat,trial_errors,trial_durations_sec,trial_adjustments,random_start_beats,initial_beat_offsets,corrected_aligned_beats,is_correct,trial_number_overall,repetition
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Rupak,1,7,1,208.2,5,7,3,7,FALSE,2,1
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,4,7,63.5,5,1,2,4,FALSE,3,1
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Teental,1,12,5,15.7,10,2,15,12,FALSE,4,1
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Rupak,2,5,3,8.3,5,1,1,5,FALSE,5,2
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Keherva,2,7,2,10.7,5,8,7,7,FALSE,6,2
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Teental,2,2,15,13.3,9,4,8,2,FALSE,7,2
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,4,7,4.5,5,1,2,4,FALSE,8,2
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Keherva,1,7,2,38.8,18,4,2,7,FALSE,1,1
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,7,4,14.9,6,9,4,7,FALSE,2,1
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,29.1,12,1,12,16,FALSE,3,1
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Rupak,1,5,3,23.5,6,3,3,5,FALSE,4,1
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,10,1,29.4,6,4,8,10,FALSE,5,2
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Rupak,2,5,3,23.7,11,3,2,5,FALSE,6,2
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Teental,2,12,5,21.1,8,2,10,12,FALSE,7,2
RHYTHM_1758841935889_vrhc2,Non-Indian,Non-Musician,34,united states,"english, welsh, scottish, northern irish or british",Keherva,2,5,4,20,8,4,4,5,FALSE,8,2
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Jhaptal,1,6,5,74.7,9,5,6,6,FALSE,1,1
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Jhaptal,2,6,5,51.5,4,2,1,6,FALSE,2,2
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Rupak,1,4,4,44.8,4,2,1,4,FALSE,3,1
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Keherva,1,1,0,45,5,7,3,1,TRUE,4,1
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Teental,1,8,9,22.8,2,5,7,8,FALSE,5,1
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Rupak,2,4,4,25.8,2,7,2,4,FALSE,6,2
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Teental,2,16,1,29.7,8,10,9,16,FALSE,7,2
RHYTHM_1758843714979_8e787,Non-Indian,Non-Musician,36,united kingdom,any other white background,Keherva,2,1,0,24.6,2,6,2,1,TRUE,8,2
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Rupak,1,1,0,37.9,11,4,5,1,TRUE,1,1
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,3,8,11.9,0,6,8,3,FALSE,2,1
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,42.2,9,3,6,8,FALSE,3,2
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Teental,1,15,2,63.3,5,5,9,15,FALSE,4,1
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,22.7,2,2,3,8,FALSE,5,1
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,33.8,6,7,2,1,TRUE,6,2
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Teental,2,14,3,32.7,4,14,12,14,FALSE,7,2
RHYTHM_1758845089110_1ts9h,Non-Indian,Non-Musician,28,united states,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,13.8,2,7,4,1,TRUE,8,2
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Jhaptal,1,5,6,105,22,4,4,5,FALSE,1,1
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Teental,1,9,8,66,11,5,5,9,FALSE,2,1
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Rupak,1,4,4,18.1,1,3,5,4,FALSE,3,1
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Keherva,1,4,5,28.1,2,5,7,4,FALSE,4,1
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Jhaptal,2,6,5,18.8,2,5,3,6,FALSE,5,2
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Rupak,2,1,0,31.5,5,6,4,1,TRUE,6,2
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Keherva,2,4,5,19.8,1,2,6,4,FALSE,7,2
RHYTHM_1758845590838_x3zb4,Non-Indian,Non-Musician,46,united states,any other white background,Teental,2,1,0,49.2,14,11,12,1,TRUE,8,2
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,40.2,7,1,5,1,TRUE,1,1
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,5,12,44.3,10,2,14,5,FALSE,2,1
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,21.6,1,8,1,1,TRUE,3,2
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,72.1,10,7,1,4,FALSE,4,1
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,15.7,0,11,1,16,FALSE,5,2
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,7,4,69.7,13,6,7,7,FALSE,6,1
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,49.3,8,10,9,8,FALSE,7,2
RHYTHM_1758846457117_qp4pb,Non-Indian,Non-Musician,46,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,30.3,4,2,6,4,FALSE,8,2
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Jhaptal,1,8,3,201.3,26,4,9,8,FALSE,1,1
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Rupak,1,4,4,93.9,13,2,5,4,FALSE,2,1
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Teental,1,16,1,246.1,36,3,11,16,FALSE,3,1
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Keherva,1,2,7,70.2,20,8,3,2,FALSE,4,1
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Rupak,2,6,2,117.1,49,5,4,6,FALSE,5,2
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Jhaptal,2,8,3,336.1,91,4,6,8,FALSE,6,2
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Teental,2,4,13,83,12,15,9,4,FALSE,7,2
RHYTHM_1758847145800_csy8p,Non-Indian,Non-Musician,62,united states,any other white background,Keherva,2,4,5,299.8,79,3,6,4,FALSE,8,2
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,35.5,7,10,2,6,FALSE,1,1
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,7,2,49.6,9,7,7,7,FALSE,2,1
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,22.1,2,6,4,6,FALSE,3,1
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,1,0,19.5,2,1,4,1,TRUE,4,1
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,19.2,2,14,8,16,FALSE,5,2
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,11.7,3,2,4,8,FALSE,6,2
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,5,0,2,5,3,FALSE,7,2
RHYTHM_1758849839867_5i3z1,Non-Indian,Non-Musician,23,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,6,5,10.3,2,2,8,6,FALSE,8,2
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,36.7,2,11,3,16,FALSE,1,1
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,45,4,8,7,8,FALSE,2,1
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Teental,2,16,1,39.2,5,4,14,16,FALSE,3,2
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,52.8,3,6,1,4,FALSE,4,1
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,25.6,0,2,4,4,FALSE,5,2
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,74.5,7,8,7,1,TRUE,6,1
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,74.2,8,8,7,8,FALSE,7,2
RHYTHM_1758850355429_tt4zw,Non-Indian,Non-Musician,36,united states,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,31.2,1,5,7,1,TRUE,8,2
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Jhaptal,1,1,0,40.5,4,8,4,1,TRUE,1,1
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Rupak,1,1,0,26.7,6,5,4,1,TRUE,2,1
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Keherva,1,1,0,28.6,3,1,5,1,TRUE,3,1
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Jhaptal,2,1,0,75,19,10,9,1,TRUE,4,2
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Rupak,2,1,0,22.9,3,1,3,1,TRUE,5,2
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Keherva,2,1,0,38.2,3,3,3,1,TRUE,6,2
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Teental,1,1,0,27.6,1,12,1,1,TRUE,7,1
RHYTHM_1758853811109_510r5,Indian,NICM_Musician,20,india,indian,Teental,2,1,0,33.8,10,2,10,1,TRUE,8,2
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Teental,1,1,0,60.4,7,14,11,1,TRUE,1,1
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Teental,2,1,0,20.9,1,13,10,1,TRUE,2,2
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Jhaptal,1,1,0,34.6,5,1,5,1,TRUE,3,1
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Rupak,1,1,0,46.9,5,6,5,1,TRUE,4,1
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Rupak,2,1,0,20.1,2,5,4,1,TRUE,5,2
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Keherva,1,1,0,44.7,1,5,1,1,TRUE,6,1
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Keherva,2,1,0,24.8,1,1,1,1,TRUE,7,2
RHYTHM_1759465029583_y4drz,Indian,NICM_Musician,27,india,indian,Jhaptal,2,1,0,12.7,1,10,1,1,TRUE,8,2
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Rupak,1,1,0,80.3,11,6,6,1,TRUE,1,1
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Teental,1,1,0,34.6,2,12,14,1,TRUE,2,1
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Keherva,1,1,0,52.9,11,2,1,1,TRUE,3,1
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Jhaptal,1,1,0,35.2,8,8,8,1,TRUE,4,1
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Jhaptal,2,1,0,32.6,12,4,4,1,TRUE,5,2
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Keherva,2,1,0,38.1,11,4,3,1,TRUE,6,2
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Rupak,2,1,0,42.8,10,2,1,1,TRUE,7,2
RHYTHM_1759653690957_phqcj,Indian,NICM_Musician,36,india,indian,Teental,2,1,0,52.2,10,8,10,1,TRUE,8,2
